ID,27-Mar infect.prob
2618,48.3992157
2619,49.93279648
2620,45.84690475
2621,47.64543152
2622,46.52246857
2623,45.57567596
2624,51.26906967
2625,47.83598328
2626,44.67661667
2627,48.08899689
2628,45.9605751
2629,50.55949402
2630,53.42663956
2631,46.00487518
2632,47.76563263
2633,49.57759476
2634,48.33398819
2635,48.42221451
2636,48.06419754
2637,48.45973587
2638,55.91294479
2639,46.72150803
2640,49.5392952
2641,46.19229126
2642,48.28005219
2643,53.40799332
2644,53.82625961
2645,49.65533447
2646,48.41382599
2647,50.18672943
2648,46.92703247
2649,47.38100433
2650,47.01395798
2651,48.27637863
2652,47.91268921
2653,47.02021027
2654,50.02422333
2655,49.15921783
2656,46.79541779
2657,47.40551758
2658,50.05492401
2659,49.22364807
2660,49.85843277
2661,44.76928711
2662,44.13457108
2663,50.36888504
2664,48.11530304
2665,48.48028183
2666,46.85219955
2667,49.09421921
2668,49.95055771
2669,47.24388123
2670,46.40597534
2671,50.03712082
2672,48.61798096
2673,48.75220871
2674,45.3166008
2675,47.46210098
2676,50.17876434
2677,45.9292984
2678,48.66520309
2679,66.72266388
2680,46.81217575
2681,47.22750473
2682,47.45846176
2683,50.78316116
2684,50.91665649
2685,45.43118286
2686,47.79167175
2687,54.45759964
2688,48.92171478
2689,48.5103035
2690,58.6240654
2691,48.39622879
2692,47.02550888
2693,47.54122162
2694,47.6422348
2695,48.63354111
2696,46.31489563
2697,49.28256989
2698,45.74064636
2699,47.81885529
2700,48.05164719
2701,55.88071442
2702,48.06344223
2703,54.80213928
2704,46.96731567
2705,48.89102554
2706,48.57323074
2707,46.39488983
2708,47.77351379
2709,59.43310165
2710,47.42025375
2711,53.19096375
2712,46.84177017
2713,46.75424957
2714,49.94357681
2715,46.35126495
2716,45.6464653
2717,49.31594849
2718,49.95456314
2719,54.0233078
2720,54.51761246
2721,48.60322571
2722,53.86619186
2723,46.08492661
2724,48.80612946
2725,48.44018936
2726,47.59180069
2727,48.79620361
2728,48.66553116
2729,54.55113983
2730,49.92837906
2731,50.70755005
2732,45.09803009
2733,45.17790222
2734,57.54872894
2735,49.9341774
2736,46.51116943
2737,61.88280106
2738,48.81674576
2739,48.95051193
2740,55.80166626
2741,47.81444931
2742,46.80405045
2743,50.49950027
2744,53.9184494
2745,56.71743011
2746,50.13262939
2747,49.8504982
2748,46.04271698
2749,49.5632019
2750,45.78686523
2751,46.5694046
2752,49.81128311
2753,47.43341064
2754,47.05244064
2755,50.0511322
2756,46.14843369
2757,45.61925507
2758,49.62900162
2759,46.45560837
2760,47.80478668
2761,58.88736343
2762,46.66398239
2763,46.765625
2764,46.26990509
2765,59.9622612
2766,45.52207184
2767,49.3145256
2768,48.69020844
2769,49.29287338
2770,48.11580276
2771,48.98535919
2772,48.72626877
2773,47.76371765
2774,52.45923233
2775,47.55435181
2776,52.25704193
2777,49.57639313
2778,49.56621552
2779,46.32217026
2780,49.59959412
2781,47.27140427
2782,47.28142166
2783,47.93389511
2784,49.21843338
2785,46.70326233
2786,46.8818779
2787,49.65975952
2788,48.20986176
2789,48.23159027
2790,49.59996033
2791,49.25299835
2792,48.63875961
2793,48.4204483
2794,44.77921677
2795,51.22592545
2796,49.43434525
2797,66.09326935
2798,48.09653854
2799,45.75328827
2800,45.84919739
2801,46.43144226
2802,47.34275055
2803,48.21257019
2804,47.47266388
2805,47.22005081
2806,47.040905
2807,48.74276352
2808,52.19753647
2809,48.48360443
2810,46.62650299
2811,47.53824997
2812,48.71063995
2813,45.52487946
2814,48.82791901
2815,48.91055298
2816,46.89691544
2817,52.03203201
2818,47.27716827
2819,47.88806915
2820,46.73937225
2821,48.2387085
2822,48.65656281
2823,46.59858322
2824,47.20817566
2825,47.58694839
2826,47.67127991
2827,47.50087738
2828,63.10855484
2829,48.90398788
2830,46.56435394
2831,48.05329514
2832,54.37237167
2833,50.60946274
2834,45.89802551
2835,48.42611313
2836,46.28491592
2837,48.48713684
2838,48.27959442
2839,56.19636536
2840,47.99991226
2841,46.62475967
2842,49.41500092
2843,52.55496216
2844,47.20063782
2845,46.29697418
2846,48.72151566
2847,48.18344498
2848,46.29802704
2849,45.69897079
2850,48.69761658
2851,51.07042694
2852,46.76742172
2853,57.8896904
2854,46.05294037
2855,46.36477661
2856,50.86914825
2857,56.49913788
2858,48.47281647
2859,48.39469147
2860,46.71907806
2861,49.23182297
2862,48.23326874
2863,45.41980362
2864,49.27468109
2865,56.72967529
2866,48.80783081
2867,47.95310593
2868,60.12432098
2869,49.3127327
2870,46.34072113
2871,48.74993515
2872,48.58948517
2873,49.79397583
2874,48.43954849
2875,49.79088974
2876,54.14332581
2877,48.50111008
2878,47.82331848
2879,46.75919342
2880,49.09873962
2881,47.76792908
2882,50.68634033
2883,49.63074493
2884,46.40439606
2885,47.36634445
2886,46.03113937
2887,47.08985138
2888,47.51368332
2889,48.97255325
2890,48.88367844
2891,49.57859802
2892,48.95081711
2893,48.65196609
2894,48.83072662
2895,48.03836441
2896,46.98874283
2897,55.02748871
2898,48.44096756
2899,49.16560745
2900,47.2820282
2901,50.23915482
2902,47.22330475
2903,48.52705765
2904,47.62339401
2905,46.97849655
2906,47.88232803
2907,48.89044952
2908,54.80675125
2909,46.27017593
2910,47.5871048
2911,60.24872589
2912,46.85190964
2913,45.69981003
2914,46.25823212
2915,57.63554764
2916,47.57271957
2917,48.71728516
2918,47.7071991
2919,46.81754303
2920,48.40768814
2921,48.68397141
2922,47.086483
2923,46.56415939
2924,47.96329498
2925,48.31685257
2926,46.26921463
2927,46.76355362
2928,52.52149963
2929,49.27689743
2930,50.53166962
2931,50.41090775
2932,47.05824661
2933,55.88648224
2934,48.34253693
2935,48.96909714
2936,45.99760437
2937,48.36167908
2938,47.16976547
2939,46.77032471
2940,46.97052765
2941,47.21378708
2942,46.23666763
2943,48.09753799
2944,48.97106934
2945,47.82681274
2946,45.57688141
2947,50.87690353
2948,47.35510254
2949,47.07266235
2950,48.06864929
2951,61.35998154
2952,46.82250977
2953,48.78506088
2954,48.38539505
2955,50.52909088
2956,49.14218903
2957,57.17388916
2958,57.02091217
2959,48.35463715
2960,49.79304886
2961,44.97960663
2962,47.14944077
2963,48.41630554
2964,45.90651703
2965,54.75402832
2966,48.48964691
2967,62.18787384
2968,59.17856216
2969,47.71643066
2970,49.05183411
2971,53.99884033
2972,46.28324127
2973,47.92079926
2974,48.20811844
2975,47.20969391
2976,47.63069534
2977,49.43108368
2978,45.8389473
2979,48.9083786
2980,49.30228806
2981,53.49723053
2982,47.52747345
2983,46.98326874
2984,46.32870483
2985,48.12004089
2986,46.62349701
2987,55.24331284
2988,50.03800201
2989,48.97088242
2990,47.87418747
2991,60.10141754
2992,48.7996254
2993,47.29131699
2994,48.44334793
2995,63.29507828
2996,63.95114136
2997,49.93888855
2998,49.6341362
2999,55.1143074
3000,49.09248352
3001,48.23867798
3002,47.1884079
3003,62.53508377
3004,47.21826172
3005,47.94673157
3006,47.95591736
3007,46.01556778
3008,46.56576157
3009,49.03654861
3010,47.70243835
3011,45.52373123
3012,47.55521011
3013,45.40950775
3014,45.15416718
3015,57.39293671
3016,60.95162582
3017,49.07178879
3018,47.76994705
3019,47.53478622
3020,48.09679794
3021,47.68828583
3022,49.12570572
3023,46.58429337
3024,48.81471252
3025,49.58719254
3026,47.2725029
3027,49.6051445
3028,50.15991211
3029,55.00643921
3030,45.09428787
3031,48.20449066
3032,47.01958847
3033,49.18875122
3034,44.94749832
3035,45.85758209
3036,48.55766678
3037,58.46844101
3038,49.14371872
3039,46.82803726
3040,63.2730751
3041,60.28240204
3042,45.97455597
3043,49.52927399
3044,50.7698822
3045,48.61304855
3046,46.54615021
3047,47.11618042
3048,45.83729553
3049,52.27544403
3050,49.67182159
3051,59.43008423
3052,47.05994415
3053,49.04536819
3054,48.34079742
3055,55.54286957
3056,46.20749664
3057,48.64987564
3058,47.65517807
3059,47.83376312
3060,45.6079216
3061,46.64940643
3062,45.95842743
3063,49.04784393
3064,51.16190338
3065,49.36216354
3066,44.15760422
3067,48.74432373
3068,45.39522934
3069,46.92048264
3070,49.25738525
3071,48.99713516
3072,48.33509445
3073,47.89225769
3074,48.7130394
3075,58.74440765
3076,54.27790451
3077,49.17224884
3078,46.43361282
3079,47.48487854
3080,45.70440674
3081,56.00844955
3082,48.68681717
3083,47.42611313
3084,48.67568588
3085,47.93331528
3086,45.62870789
3087,47.93249893
3088,47.82871628
3089,46.30914307
3090,49.8629837
3091,48.09777069
3092,46.94306564
3093,47.47995758
3094,46.67165756
3095,46.79351425
3096,45.81699753
3097,46.24599457
3098,48.38122559
3099,47.69042206
3100,45.38241196
3101,59.70555115
3102,49.06876373
3103,49.91126251
3104,46.06625748
3105,55.64280701
3106,46.00085449
3107,46.90954971
3108,46.96354294
3109,46.12530136
3110,47.85123825
3111,46.43082047
3112,48.67715454
3113,53.33100891
3114,47.67802048
3115,52.99144363
3116,45.37548065
3117,47.52303314
3118,53.51951981
3119,46.84345245
3120,47.18981934
3121,55.62318802
3122,45.42484283
3123,48.22964859
3124,53.70885086
3125,48.22524643
3126,46.91013336
3127,46.62481689
3128,46.52214432
3129,56.26254272
3130,48.70628357
3131,46.39798355
3132,51.58827591
3133,45.3289032
3134,48.41588211
3135,46.63854599
3136,47.52299118
3137,49.82827759
3138,55.55524445
3139,49.37921906
3140,48.32094574
3141,49.27280807
3142,52.06375504
3143,49.10830688
3144,49.92796707
3145,49.20220566
3146,48.43367767
3147,46.36950684
3148,53.23091125
3149,50.03751755
3150,45.89292145
3151,46.20550156
3152,50.09123611
3153,50.32723618
3154,46.65726089
3155,49.50179672
3156,49.44413757
3157,48.88492203
3158,50.23232269
3159,49.96251678
3160,47.63182449
3161,48.08010101
3162,48.92536926
3163,49.32753372
3164,48.65712738
3165,64.68712616
3166,46.64904404
3167,47.01539612
3168,58.21886826
3169,49.04569626
3170,59.42068863
3171,47.75676727
3172,45.78037262
3173,47.17544937
3174,46.6051712
3175,47.28757095
3176,52.3680687
3177,50.66180801
3178,48.86016464
3179,48.80133438
3180,49.34747696
3181,47.14631653
3182,50.64974976
3183,48.2363472
3184,50.11784744
3185,49.8074379
3186,46.97638702
3187,45.92886353
3188,57.68098068
3189,56.80263901
3190,47.12424088
3191,47.64315414
3192,48.06267548
3193,49.17658234
3194,47.39213562
3195,46.07598877
3196,46.32289124
3197,48.93513107
3198,64.22813416
3199,47.09993744
3200,49.97094727
3201,49.00437546
3202,46.85718536
3203,46.0841217
3204,48.37151718
3205,46.44674683
3206,49.06960297
3207,59.06267929
3208,44.8899231
3209,54.83396149
3210,46.49380875
3211,48.90694809
3212,48.99604416
3213,46.17480087
3214,48.61004639
3215,47.03921127
3216,47.07883835
3217,46.37865829
3218,50.2826767
3219,47.55172348
3220,47.04125214
3221,49.03926086
3222,45.53686905
3223,48.57450867
3224,51.15252304
3225,48.58123779
3226,51.24393845
3227,55.27774429
3228,45.46052551
3229,46.92943954
3230,56.75080109
3231,46.7518158
3232,49.90446472
3233,47.6913681
3234,47.79448318
3235,56.29761124
3236,43.82516861
3237,47.514534
3238,62.44015884
3239,49.01115036
3240,46.91902161
3241,58.62706375
3242,46.15501022
3243,49.46186447
3244,49.13129044
3245,47.65822601
3246,46.89557648
3247,49.52131271
3248,47.1785202
3249,62.1794014
3250,48.7816124
3251,48.11737823
3252,47.73812866
3253,48.81480026
3254,45.8536644
3255,48.16020203
3256,50.01458359
3257,48.31228638
3258,46.60555267
3259,47.58483505
3260,46.28158569
3261,65.3380661
3262,58.3682251
3263,48.54853058
3264,46.41514587
3265,47.25095367
3266,50.05990601
3267,48.25309372
3268,52.26595306
3269,47.72288895
3270,46.11098862
3271,58.42943192
3272,49.03239822
3273,48.57746887
3274,46.80389023
3275,52.87036896
3276,49.0185051
3277,50.04712296
3278,46.14513016
3279,47.90879822
3280,48.05068207
3281,49.83370972
3282,48.71798706
3283,46.76928329
3284,49.0918045
3285,49.18956757
3286,47.6210289
3287,46.58047104
3288,49.504776
3289,48.32404327
3290,48.11503601
3291,46.45731354
3292,48.77759933
3293,47.33034515
3294,45.02160645
3295,48.56084061
3296,47.43748474
3297,47.94524765
3298,46.75227356
3299,49.90130234
3300,49.10059738
3301,49.7306633
3302,47.10224152
3303,46.73191452
3304,59.48090363
3305,46.08662033
3306,49.63800049
3307,49.96162796
3308,46.69327927
3309,50.02017975
3310,52.14889908
3311,48.3367157
3312,48.83728027
3313,46.68375015
3314,48.19235229
3315,47.12016296
3316,48.53608322
3317,56.5056076
3318,49.54548264
3319,46.96458054
3320,49.69817352
3321,49.84317017
3322,49.23600006
3323,48.04776382
3324,58.51011276
3325,47.68595886
3326,49.53039169
3327,52.12818909
3328,47.44214249
3329,46.21019745
3330,47.75847244
3331,47.09819794
3332,50.53483582
3333,49.09340668
3334,47.30585861
3335,53.70996475
3336,46.75886154
3337,48.3029213
3338,45.04102707
3339,49.38021088
3340,46.16776657
3341,45.62009811
3342,46.39583969
3343,47.31977463
3344,46.49851227
3345,46.93064499
3346,45.22558212
3347,59.45239639
3348,48.60801315
3349,47.77298737
3350,49.10624313
3351,46.41598129
3352,46.82702255
3353,47.81373978
3354,49.28233337
3355,48.79708099
3356,45.5310173
3357,50.02786636
3358,56.406353
3359,46.39868164
3360,48.95925903
3361,48.41568756
3362,49.20559692
3363,50.16864395
3364,47.98000717
3365,48.12127304
3366,47.63142014
3367,46.90710831
3368,45.89308167
3369,55.76116562
3370,46.5125618
3371,45.36149216
3372,46.57118607
3373,45.42226028
3374,44.76216507
3375,47.98788071
3376,47.06193542
3377,47.94516373
3378,48.33836746
3379,46.67110062
3380,61.09230042
3381,44.99168015
3382,48.21835327
3383,48.25722122
3384,45.48888397
3385,46.45085526
3386,65.27125549
3387,45.69382095
3388,48.32094574
3389,50.10477448
3390,48.70760727
3391,46.54511642
3392,50.14990616
3393,49.24676514
3394,46.9066391
3395,51.84936523
3396,50.33744431
3397,56.977005
3398,50.54693985
3399,46.26499557
3400,47.23682785
3401,49.46028137
3402,50.18635941
3403,46.15114975
3404,46.50818253
3405,47.8777504
3406,46.59487152
3407,48.19013977
3408,56.6235733
3409,47.28590775
3410,47.76702118
3411,50.77569199
3412,48.31371689
3413,44.80221558
3414,47.86663055
3415,48.66418839
3416,48.4954071
3417,46.13240433
3418,49.66713333
3419,46.728302
3420,46.60007858
3421,48.81123352
3422,47.79001617
3423,48.38347244
3424,47.01261902
3425,47.78071976
3426,48.46901321
3427,60.38106918
3428,46.46125412
3429,47.99136734
3430,46.73847961
3431,45.95573807
3432,52.1446991
3433,45.67499542
3434,48.4850235
3435,49.40415192
3436,49.41595078
3437,48.97902298
3438,47.09766388
3439,54.5941658
3440,60.73279953
3441,49.08463287
3442,60.48688889
3443,46.34638596
3444,49.53916168
3445,58.07470703
3446,47.24729919
3447,60.20352936
3448,49.24639893
3449,47.53575516
3450,52.82924652
3451,47.3837204
3452,45.72768402
3453,46.7543869
3454,48.27707672
3455,45.4210701
3456,48.1040802
3457,48.69329453
3458,68.40210724
3459,48.08133316
3460,48.57289886
3461,48.96617508
3462,50.36247635
3463,49.44127274
3464,48.80094147
3465,48.88315964
3466,49.5489502
3467,56.29398346
3468,65.11121368
3469,46.59091568
3470,48.62518692
3471,48.87884903
3472,49.53360748
3473,48.94347
3474,47.21640396
3475,46.95107651
3476,47.3974762
3477,48.16166687
3478,45.54069138
3479,47.3132782
3480,47.39001846
3481,48.28224564
3482,47.4666214
3483,56.74015427
3484,46.91652679
3485,47.68748093
3486,48.42189026
3487,46.5216713
3488,47.13541031
3489,50.4101181
3490,47.04579163
3491,47.60307312
3492,49.46596146
3493,46.36310577
3494,45.85042572
3495,46.19638824
3496,48.95846558
3497,46.13219452
3498,48.24094009
3499,50.55669403
3500,68.67938232
3501,47.8185997
3502,47.75281525
3503,47.82838821
3504,49.64339828
3505,48.62469864
3506,48.49549103
3507,49.75515747
3508,49.19849014
3509,48.54945755
3510,48.10351944
3511,50.37350464
3512,49.97198105
3513,48.50249481
3514,46.22939301
3515,48.90115738
3516,57.17239761
3517,62.01990128
3518,55.01605225
3519,48.38796616
3520,48.21267319
3521,49.58038712
3522,46.17111969
3523,48.70523453
3524,46.85412598
3525,47.82865524
3526,46.7277832
3527,47.50846481
3528,45.92421722
3529,46.24087906
3530,48.06819534
3531,49.06037521
3532,46.26955414
3533,47.77190018
3534,45.74662018
3535,49.41255951
3536,46.50959396
3537,48.53776932
3538,47.8302002
3539,47.87006378
3540,47.89585114
3541,47.20322418
3542,49.50768661
3543,49.25427246
3544,54.66400146
3545,48.86963654
3546,46.99810028
3547,48.17352295
3548,49.7482338
3549,54.66734314
3550,46.17165375
3551,48.07732773
3552,45.87579727
3553,49.01524353
3554,60.90884018
3555,51.48722076
3556,47.03406143
3557,46.7313652
3558,69.98184967
3559,46.94141769
3560,50.44101715
3561,47.59782791
3562,48.95481873
3563,49.10186005
3564,47.90775681
3565,49.59255981
3566,47.89271164
3567,48.65652466
3568,44.93925476
3569,48.11280823
3570,46.85880661
3571,48.17971039
3572,52.35513687
3573,47.5190773
3574,45.80907822
3575,48.90368271
3576,47.36645126
3577,50.60958099
3578,47.49062347
3579,48.49236298
3580,45.00043869
3581,48.17461014
3582,47.69298935
3583,49.07663345
3584,48.44587708
3585,48.05938721
3586,49.41321945
3587,61.05027008
3588,48.00300217
3589,51.32066345
3590,47.10468674
3591,45.90455627
3592,48.37507248
3593,48.43987656
3594,48.75703812
3595,47.51373291
3596,44.95595169
3597,48.09418488
3598,45.80548096
3599,46.27900696
3600,48.65803528
3601,45.58799362
3602,46.03282547
3603,45.68877411
3604,45.70323563
3605,47.24984741
3606,49.6428299
3607,48.22964859
3608,46.04948425
3609,50.54307175
3610,48.94657516
3611,47.22883987
3612,50.59245682
3613,48.07199097
3614,48.96491623
3615,49.44229507
3616,48.96836853
3617,49.51149368
3618,49.3806076
3619,48.70687103
3620,48.7285347
3621,56.2690506
3622,49.48366928
3623,49.88261414
3624,49.30913162
3625,46.63582611
3626,49.0897522
3627,54.42527008
3628,47.81365204
3629,47.48707962
3630,64.17478943
3631,45.30516052
3632,47.95998001
3633,47.75696945
3634,50.13227463
3635,58.2984314
3636,48.08110046
3637,47.48215866
3638,47.22108459
3639,47.86905289
3640,63.26809692
3641,47.36193466
3642,49.86276627
3643,48.96921921
3644,49.69653702
3645,58.27394867
3646,47.98291397
3647,48.17024612
3648,46.40847015
3649,46.25274277
3650,49.70439529
3651,45.27509689
3652,46.09083176
3653,44.9021759
3654,56.53798294
3655,46.2090683
3656,45.47969818
3657,46.45362473
3658,49.62319183
3659,49.02067947
3660,47.84492111
3661,53.42256546
3662,47.70942307
3663,48.17344284
3664,49.09301758
3665,60.05062485
3666,45.64844513
3667,46.5953331
3668,48.61911011
3669,46.87133789
3670,46.07564926
3671,45.79353333
3672,50.16357803
3673,47.25548172
3674,48.10394287
3675,50.65834427
3676,46.37988663
3677,49.140625
3678,49.37824249
3679,49.11223602
3680,53.73732376
3681,61.67956543
3682,48.52246094
3683,52.72500992
3684,46.69725037
3685,59.19576645
3686,49.17104721
3687,61.7401619
3688,57.84421921
3689,55.91243744
3690,46.70871353
3691,66.44695282
3692,55.37160873
3693,45.9488945
3694,45.58867264
3695,46.885952
3696,58.66805267
3697,49.07802963
3698,62.36588287
3699,48.25336838
3700,48.86393356
3701,46.46424866
3702,46.4616127
3703,49.14991379
3704,49.04784393
3705,47.75079727
3706,46.68185806
3707,48.2281189
3708,54.18223953
3709,48.76281738
3710,49.5455246
3711,48.58621597
3712,48.91022873
3713,47.09143448
3714,48.70954132
3715,48.02059174
3716,48.45964432
3717,48.90020752
3718,48.84904861
3719,47.17840195
3720,54.51594543
3721,48.51174164
3722,47.89624786
3723,49.19831085
3724,47.8855629
3725,48.35774231
3726,49.40772247
3727,48.35526276
3728,49.34980392
3729,47.8811264
3730,47.15730286
3731,46.77931213
3732,46.90080261
3733,46.83868027
3734,47.74038696
3735,47.52608109
3736,45.09649658
3737,52.81840897
3738,48.86166
3739,49.03981781
3740,47.04169846
3741,46.84460449
3742,49.94000626
3743,47.79957962
3744,48.95212555
3745,56.39688873
3746,57.40719604
3747,58.14662552
3748,46.74436569
3749,64.4596405
3750,44.90016556
3751,45.37342072
3752,48.9715538
3753,45.95585251
3754,48.33471298
3755,47.51193237
3756,47.52090454
3757,46.00684738
3758,48.26151276
3759,56.27233505
3760,49.01588821
3761,46.88826752
3762,46.76690292
3763,47.09178162
3764,49.3968544
3765,50.54094696
3766,47.74261856
3767,45.91215897
3768,47.36498642
3769,48.94033813
3770,60.34246063
3771,70.35918427
3772,49.54921341
3773,47.95857239
3774,49.46580124
3775,54.2309761
3776,46.02319336
3777,46.65688324
3778,54.80233383
3779,47.15102005
3780,63.87158203
3781,46.66627121
3782,49.53401566
3783,49.15478516
3784,46.93941879
3785,46.40001297
3786,49.52323914
3787,46.06435776
3788,47.52952957
3789,58.60517883
3790,48.8985672
3791,50.64424515
3792,49.29164124
3793,48.30786896
3794,49.55646896
3795,49.96433258
3796,46.28955078
3797,50.08005142
3798,47.24443054
3799,47.76006699
3800,55.08200836
3801,45.69971848
3802,49.70049667
3803,48.80155563
3804,45.88919449
3805,46.66687012
3806,48.26662445
3807,45.06172562
3808,46.00173187
3809,46.86054611
3810,48.86411285
3811,49.83250809
3812,48.38473129
3813,48.56591797
3814,46.12556458
3815,45.44267654
3816,48.1175499
3817,46.50470734
3818,46.8475647
3819,47.38555527
3820,46.34348679
3821,47.09374619
3822,48.44054031
3823,48.42449951
3824,47.24811172
3825,49.68920135
3826,49.20905304
3827,48.93351364
3828,46.38079071
3829,49.30678558
3830,63.54084015
3831,48.43403625
3832,54.76900864
3833,46.44557571
3834,46.09894943
3835,54.00484848
3836,47.69777679
3837,49.51740265
3838,47.16397095
3839,49.69653702
3840,45.31766129
3841,48.41160965
3842,63.99491882
3843,48.53855515
3844,49.4598732
3845,47.79095078
3846,48.83145523
3847,49.7609787
3848,46.44929886
3849,48.63322449
3850,55.86035156
3851,46.85285187
3852,49.17564011
3853,48.74916458
3854,45.57999802
3855,46.98018646
3856,47.22081757
3857,47.78920746
3858,50.206707
3859,61.69452286
3860,47.40155029
3861,45.71623611
3862,47.7974205
3863,50.19456863
3864,45.65917969
3865,47.49398804
3866,53.10633087
3867,48.88267136
3868,48.91376114
3869,48.09506607
3870,45.41213989
3871,48.7185173
3872,48.00238037
3873,45.79705048
3874,45.37587357
3875,46.57830048
3876,48.79043961
3877,48.39616394
3878,49.33192825
3879,46.43535614
3880,50.69421387
3881,47.09724426
3882,47.98501968
3883,46.4998436
3884,52.35057831
3885,45.59822845
3886,49.44229507
5075,53.19415665
5076,51.00481796
5085,52.97332382
5089,52.14431381
5096,51.7902298
5103,52.06492996
5111,45.10734177
5117,52.14022446
5120,52.92476273
5121,52.39383698
5127,52.19758606
5129,55.07288742
5140,56.62914276
5143,53.0772438
5146,52.45372772
5150,46.02457428
5158,52.01021576
5160,52.59799194
5164,52.64429092
5172,50.24132919
5176,57.44284439
5193,49.4082756
5195,52.19986343
5200,56.84325409
5206,51.41748047
5210,52.26058578
5217,52.14984131
5223,65.72568512
5229,51.89850235
5234,52.20385361
5236,49.82420349
5241,52.14403915
5246,56.97228241
5261,49.80479431
5274,52.28982925
5276,56.40039063
5281,49.35736084
5292,49.29058838
5299,52.66934967
5302,52.19280243
5306,50.96982574
5311,52.56562042
5315,51.90061569
5316,52.10561371
5318,53.26488876
5323,54.18264771
5330,51.63318253
5334,52.54174042
5347,51.95680237
5351,51.99165726
5354,48.24494934
5356,52.40099716
5367,52.40099716
5368,52.09578705
5370,52.02307129
5382,52.21358871
5387,51.77346802
5389,52.05394363
5390,52.97358704
5399,52.94115067
5401,51.37181091
5402,47.68161774
5403,49.1969223
5409,57.09249878
5410,45.79363632
5415,52.28907394
5423,52.51229858
5424,51.64672089
5428,50.15857697
5436,52.52362823
5458,49.83605194
5466,52.11269379
5470,67.24803162
5472,52.41063309
5475,46.32590103
5480,52.01257706
5489,52.98616409
5493,52.37189865
5494,56.09358215
5497,52.53088379
5498,50.20232773
5507,53.09579849
5510,52.34833908
5512,52.22108841
5513,52.39961243
5520,52.02137375
5521,51.989151
5530,50.57783508
5540,51.54254532
5548,52.23779678
5556,55.70602417
5571,52.54069138
5583,51.71398544
5586,52.57290268
5595,52.1424942
5596,52.68392944
5608,52.5765152
5609,52.11010742
5617,52.36113358
5618,52.11984634
5624,50.9716568
5627,52.46369553
5634,51.1556282
5637,52.34889221
5645,53.07957458
5651,51.87686539
5653,49.9040451
5658,53.03062057
5669,52.99061203
5671,52.32453156
5673,52.24218369
5675,51.97254562
5677,52.19061661
5683,51.38142395
5690,51.77645111
5696,52.59949493
5698,68.4119873
5704,52.33979797
5708,51.55471802
5711,61.39393234
5712,53.41810226
5716,56.88476563
5723,49.67959976
5728,52.12063599
5730,51.96566391
5734,50.63290024
5738,51.88273239
5739,45.85216522
5740,50.05458832
5745,51.89807892
5754,51.12293243
5757,52.74142075
5759,52.30573273
5761,53.24349213
5784,52.41794968
5787,51.81319427
5790,52.42613602
5795,57.38660431
5807,55.40429306
5816,49.75669861
5821,51.56069565
5822,52.38825226
5825,50.38555145
5826,49.5650444
5829,52.55673599
5839,46.83671951
5842,52.78219604
5852,59.00431824
5854,51.99210358
5872,52.28871536
5881,51.65664673
5885,47.04376221
5888,51.67995453
5891,51.9592247
5904,52.06526184
5908,51.99651337
5909,51.99804306
5912,52.70576859
5925,51.88979721
5941,45.79178619
5944,49.20344543
5958,51.8004837
5971,55.58821106
5984,52.27025223
5986,53.14690399
5987,51.70543289
5993,51.58895493
5998,51.86082077
5999,53.69227219
6006,52.0242691
6016,53.40855789
6018,47.05625153
6020,54.98376083
6021,51.62979126
6022,52.1720047
6024,50.29471588
6025,51.3617897
6030,46.13827515
6037,52.40948105
6057,51.99720001
6074,51.88646317
6077,52.21119308
6080,52.18869019
6089,49.52785873
6095,51.99588013
6099,52.53090668
6101,51.31645966
6104,51.44087219
6114,52.42123795
6117,50.33589172
6124,53.1684227
6127,51.84282684
6130,51.64139175
6132,51.94078064
6135,55.85461426
6145,55.16029739
6148,51.83549881
6153,53.04133606
6154,52.9622612
6155,52.00831604
6156,50.36865997
6165,51.63229752
6167,52.35492706
6173,51.92308044
6176,52.38740921
6181,52.14776993
6182,44.54101181
6186,48.40407181
6193,52.60234451
6195,45.11912918
6197,53.07473373
6213,50.61257553
6228,50.08065414
6241,52.15667725
6249,46.71368027
6253,52.49459076
6258,51.89333725
6267,52.63409424
6269,51.60955811
6271,52.00290298
6274,52.14700317
6275,53.44540405
6281,53.16640854
6287,58.04730988
6288,52.9936676
6290,56.90347672
6291,51.78780746
6292,52.16249466
6295,52.01501846
6302,51.88148117
6304,50.63426971
6307,52.10044098
6308,46.30310059
6311,51.573349
6318,51.83991623
6320,57.47547913
8769,53.09440994
8770,59.29215622
8771,45.9879303
8772,53.12166977
8773,53.65595627
8774,45.78153229
8775,53.93712234
8776,52.33783722
8777,53.24423599
8778,59.19782257
8779,46.07268143
8780,46.38500595
8781,58.4160347
8782,46.53348923
8783,59.45471191
8784,45.72502899
8785,47.06096268
8786,45.22451401
8787,53.68294144
8788,52.59432983
8789,58.9612236
8790,53.46216583
8791,59.65784073
8792,68.07748413
8793,42.84368134
8794,59.27746964
8795,47.53742599
8796,52.19236755
8797,47.11894989
8798,45.85605621
8799,47.79734039
8800,59.07902145
8801,50.86793518
8802,45.48765182
8803,50.46817017
8804,47.5755043
8805,53.5147438
8806,51.85677719
8807,52.28939056
8808,47.12504196
8809,46.26649475
8810,47.35080719
8811,58.68294144
8812,46.54823685
8813,59.29702377
8814,53.14946365
8815,62.61616516
8816,52.18948364
8817,52.69271469
8818,53.1791687
